كود المحافظة,كود المدينة,المدينة,كود المنطقة,المنطقة,كود الحي,الحي,كود المجاورة,المجاورة, رقم القطعة , مساحة القطعة , نسبة التميز , عدد القطع المتاحة ,,,,,,,,,,,,,
26,15,سوهاج الجديدة,1,منطقة 455 فدان مجاورة 9:10,455,الامتداد الجنوبي,9,التاسعة, 109 , 460 , 1.080 , 1 ,,,,,,,,,,,,,
26,15,سوهاج الجديدة,1,منطقة 455 فدان مجاورة 9:10,455,الامتداد الجنوبي,9,التاسعة, 111 , 460 , 1.090 , 1 ,,,,,,,,,,,,,
26,15,سوهاج الجديدة,1,منطقة 455 فدان مجاورة 9:10,455,الامتداد الجنوبي,9,التاسعة, 112 , 460 , 1.020 , 1 ,,,,,,,,,,,,,
26,15,سوهاج الجديدة,1,منطقة 455 فدان مجاورة 9:10,455,الامتداد الجنوبي,9,التاسعة, 113 , 460 , 1.020 , 1 ,,,,,,,,,,,,,
26,15,سوهاج الجديدة,1,منطقة 455 فدان مجاورة 9:10,455,الامتداد الجنوبي,9,التاسعة, 114 , 460 , 1.040 , 1 ,,,,,,,,,,,,,
26,15,سوهاج الجديدة,1,منطقة 455 فدان مجاورة 9:10,455,الامتداد الجنوبي,9,التاسعة, 116 , 460 , 1.020 , 1 ,,,,,,,,,,,,,
26,15,سوهاج الجديدة,1,منطقة 455 فدان مجاورة 9:10,455,الامتداد الجنوبي,9,التاسعة, 117 , 460 , 1.020 , 1 ,,,,,,,,,,,,,
26,15,سوهاج الجديدة,1,منطقة 455 فدان مجاورة 9:10,455,الامتداد الجنوبي,9,التاسعة, 118 , 460 , 1.020 , 1 ,,,,,,,,,,,,,
26,15,سوهاج الجديدة,1,منطقة 455 فدان مجاورة 9:10,455,الامتداد الجنوبي,9,التاسعة, 121 , 460 , 1.060 , 1 ,,,,,,,,,,,,,
26,15,سوهاج الجديدة,1,منطقة 455 فدان مجاورة 9:10,455,الامتداد الجنوبي,9,التاسعة, 122 , 460 , 1.060 , 1 ,,,,,,,,,,,,,
26,15,سوهاج الجديدة,1,منطقة 455 فدان مجاورة 9:10,455,الامتداد الجنوبي,9,التاسعة, 123 , 460 , 1.060 , 1 ,,,,,,,,,,,,,
26,15,سوهاج الجديدة,1,منطقة 455 فدان مجاورة 9:10,455,الامتداد الجنوبي,9,التاسعة, 124 , 460 , 1.020 , 1 ,,,,,,,,,,,,,
26,15,سوهاج الجديدة,1,منطقة 455 فدان مجاورة 9:10,455,الامتداد الجنوبي,9,التاسعة, 125 , 460 , 1.050 , 1 ,,,,,,,,,,,,,
26,15,سوهاج الجديدة,1,منطقة 455 فدان مجاورة 9:10,455,الامتداد الجنوبي,9,التاسعة, 126 , 460 , 1.050 , 1 ,,,,,,,,,,,,,
26,15,سوهاج الجديدة,1,منطقة 455 فدان مجاورة 9:10,455,الامتداد الجنوبي,9,التاسعة, 127 , 460 , 1.020 , 1 ,,,,,,,,,,,,,
26,15,سوهاج الجديدة,1,منطقة 455 فدان مجاورة 9:10,455,الامتداد الجنوبي,9,التاسعة, 128 , 456 , 1.050 , 1 ,,,,,,,,,,,,,
26,15,سوهاج الجديدة,1,منطقة 455 فدان مجاورة 9:10,455,الامتداد الجنوبي,9,التاسعة, 130 , 460 , 1.040 , 1 ,,,,,,,,,,,,,
26,15,سوهاج الجديدة,1,منطقة 455 فدان مجاورة 9:10,455,الامتداد الجنوبي,9,التاسعة, 131 , 460 , 1.020 , 1 ,,,,,,,,,,,,,
26,15,سوهاج الجديدة,1,منطقة 455 فدان مجاورة 9:10,455,الامتداد الجنوبي,9,التاسعة, 132 , 460 , 1.020 , 1 ,,,,,,,,,,,,,
26,15,سوهاج الجديدة,1,منطقة 455 فدان مجاورة 9:10,455,الامتداد الجنوبي,9,التاسعة, 133 , 460 , 1.020 , 1 ,,,,,,,,,,,,,
26,15,سوهاج الجديدة,1,منطقة 455 فدان مجاورة 9:10,455,الامتداد الجنوبي,9,التاسعة, 134 , 460 , 1.020 , 1 ,,,,,,,,,,,,,
26,15,سوهاج الجديدة,1,منطقة 455 فدان مجاورة 9:10,455,الامتداد الجنوبي,9,التاسعة, 135 , 460 , 1.080 , 1 ,,,,,,,,,,,,,
26,15,سوهاج الجديدة,1,منطقة 455 فدان مجاورة 9:10,455,الامتداد الجنوبي,9,التاسعة, 136 , 460 , 1.090 , 1 ,,,,,,,,,,,,,
26,15,سوهاج الجديدة,1,منطقة 455 فدان مجاورة 9:10,455,الامتداد الجنوبي,9,التاسعة, 137 , 460 , 1.060 , 1 ,,,,,,,,,,,,,
26,15,سوهاج الجديدة,1,منطقة 455 فدان مجاورة 9:10,455,الامتداد الجنوبي,9,التاسعة, 138 , 460 , 1.060 , 1 ,,,,,,,,,,,,,
26,15,سوهاج الجديدة,1,منطقة 455 فدان مجاورة 9:10,455,الامتداد الجنوبي,9,التاسعة, 139 , 460 , 1.060 , 1 ,,,,,,,,,,,,,
26,15,سوهاج الجديدة,1,منطقة 455 فدان مجاورة 9:10,455,الامتداد الجنوبي,9,التاسعة, 140 , 460 , 1.060 , 1 ,,,,,,,,,,,,,
26,15,سوهاج الجديدة,1,منطقة 455 فدان مجاورة 9:10,455,الامتداد الجنوبي,9,التاسعة, 141 , 460 , 1.060 , 1 ,,,,,,,,,,,,,
26,15,سوهاج الجديدة,1,منطقة 455 فدان مجاورة 9:10,455,الامتداد الجنوبي,9,التاسعة, 145 , 460 , 1.120 , 1 ,,,,,,,,,,,,,
26,15,سوهاج الجديدة,1,منطقة 455 فدان مجاورة 9:10,455,الامتداد الجنوبي,9,التاسعة, 146 , 460 , 1.120 , 1 ,,,,,,,,,,,,,
26,15,سوهاج الجديدة,1,منطقة 455 فدان مجاورة 9:10,455,الامتداد الجنوبي,10,العاشرة, 110 , 460 , 1.040 , 1 ,,,,,,,,,,,,,
26,15,سوهاج الجديدة,1,منطقة 455 فدان مجاورة 9:10,455,الامتداد الجنوبي,10,العاشرة, 111 , 460 , 1.040 , 1 ,,,,,,,,,,,,,
26,15,سوهاج الجديدة,1,منطقة 455 فدان مجاورة 9:10,455,الامتداد الجنوبي,10,العاشرة, 112 , 460 , 1.040 , 1 ,,,,,,,,,,,,,
26,15,سوهاج الجديدة,1,منطقة 455 فدان مجاورة 9:10,455,الامتداد الجنوبي,10,العاشرة, 113 , 460 , 1.040 , 1 ,,,,,,,,,,,,,
26,15,سوهاج الجديدة,1,منطقة 455 فدان مجاورة 9:10,455,الامتداد الجنوبي,10,العاشرة, 116 , 460 , 1.020 , 1 ,,,,,,,,,,,,,
26,15,سوهاج الجديدة,1,منطقة 455 فدان مجاورة 9:10,455,الامتداد الجنوبي,10,العاشرة, 118 , 460 , 1.080 , 1 ,,,,,,,,,,,,,
26,15,سوهاج الجديدة,1,منطقة 455 فدان مجاورة 9:10,455,الامتداد الجنوبي,10,العاشرة, 121 , 460 , 1.060 , 1 ,,,,,,,,,,,,,
26,15,سوهاج الجديدة,1,منطقة 455 فدان مجاورة 9:10,455,الامتداد الجنوبي,10,العاشرة, 122 , 460 , 1.080 , 1 ,,,,,,,,,,,,,
26,15,سوهاج الجديدة,1,منطقة 455 فدان مجاورة 9:10,455,الامتداد الجنوبي,10,العاشرة, 123 , 460 , 1.120 , 1 ,,,,,,,,,,,,,
26,15,سوهاج الجديدة,1,منطقة 455 فدان مجاورة 9:10,455,الامتداد الجنوبي,10,العاشرة, 124 , 460 , 1.020 , 1 ,,,,,,,,,,,,,
26,15,سوهاج الجديدة,1,منطقة 455 فدان مجاورة 9:10,455,الامتداد الجنوبي,10,العاشرة, 125 , 460 , 1.020 , 1 ,,,,,,,,,,,,,
26,15,سوهاج الجديدة,1,منطقة 455 فدان مجاورة 9:10,455,الامتداد الجنوبي,10,العاشرة, 126 , 460 , 1.020 , 1 ,,,,,,,,,,,,,
26,15,سوهاج الجديدة,1,منطقة 455 فدان مجاورة 9:10,455,الامتداد الجنوبي,10,العاشرة, 127 , 460 , 1.040 , 1 ,,,,,,,,,,,,,
26,15,سوهاج الجديدة,1,منطقة 455 فدان مجاورة 9:10,455,الامتداد الجنوبي,10,العاشرة, 129 , 460 , 1.020 , 1 ,,,,,,,,,,,,,
26,15,سوهاج الجديدة,1,منطقة 455 فدان مجاورة 9:10,455,الامتداد الجنوبي,10,العاشرة, 130 , 460 , 1.040 , 1 ,,,,,,,,,,,,,
26,15,سوهاج الجديدة,1,منطقة 455 فدان مجاورة 9:10,455,الامتداد الجنوبي,10,العاشرة, 131 , 460 , 1.020 , 1 ,,,,,,,,,,,,,
26,15,سوهاج الجديدة,1,منطقة 455 فدان مجاورة 9:10,455,الامتداد الجنوبي,10,العاشرة, 132 , 460 , 1.040 , 1 ,,,,,,,,,,,,,
26,15,سوهاج الجديدة,1,منطقة 455 فدان مجاورة 9:10,455,الامتداد الجنوبي,10,العاشرة, 133 , 460 , 1.040 , 1 ,,,,,,,,,,,,,
26,15,سوهاج الجديدة,1,منطقة 455 فدان مجاورة 9:10,455,الامتداد الجنوبي,10,العاشرة, 134 , 460 , 1.020 , 1 ,,,,,,,,,,,,,
26,15,سوهاج الجديدة,1,منطقة 455 فدان مجاورة 9:10,455,الامتداد الجنوبي,10,العاشرة, 135 , 460 , 1.020 , 1 ,,,,,,,,,,,,,
26,15,سوهاج الجديدة,1,منطقة 455 فدان مجاورة 9:10,455,الامتداد الجنوبي,10,العاشرة, 136 , 460 , 1.020 , 1 ,,,,,,,,,,,,,
26,15,سوهاج الجديدة,1,منطقة 455 فدان مجاورة 9:10,455,الامتداد الجنوبي,10,العاشرة, 137 , 460 , 1.040 , 1 ,,,,,,,,,,,,,
26,15,سوهاج الجديدة,1,منطقة 455 فدان مجاورة 9:10,455,الامتداد الجنوبي,10,العاشرة, 138 , 460 , 1.080 , 1 ,,,,,,,,,,,,,
26,15,سوهاج الجديدة,1,منطقة 455 فدان مجاورة 9:10,455,الامتداد الجنوبي,10,العاشرة, 139 , 460 , 1.060 , 1 ,,,,,,,,,,,,,
26,15,سوهاج الجديدة,1,منطقة 455 فدان مجاورة 9:10,455,الامتداد الجنوبي,10,العاشرة, 140 , 460 , 1.060 , 1 ,,,,,,,,,,,,,
26,15,سوهاج الجديدة,1,منطقة 455 فدان مجاورة 9:10,455,الامتداد الجنوبي,10,العاشرة, 141 , 460 , 1.060 , 1 ,,,,,,,,,,,,,
26,15,سوهاج الجديدة,1,منطقة 455 فدان مجاورة 9:10,455,الامتداد الجنوبي,10,العاشرة, 142 , 460 , 1.080 , 1 ,,,,,,,,,,,,,
26,15,سوهاج الجديدة,1,منطقة 455 فدان مجاورة 9:10,455,الامتداد الجنوبي,10,العاشرة, 143 , 460 , 1.040 , 1 ,,,,,,,,,,,,,
26,15,سوهاج الجديدة,1,منطقة 455 فدان مجاورة 9:10,455,الامتداد الجنوبي,10,العاشرة, 144 , 460 , 1.020 , 1 ,,,,,,,,,,,,,
26,15,سوهاج الجديدة,1,منطقة 455 فدان مجاورة 9:10,455,الامتداد الجنوبي,10,العاشرة, 145 , 460 , 1.020 , 1 ,,,,,,,,,,,,,
26,15,سوهاج الجديدة,1,منطقة 455 فدان مجاورة 9:10,455,الامتداد الجنوبي,10,العاشرة, 146 , 460 , 1.100 , 1 ,,,,,,,,,,,,,
26,15,سوهاج الجديدة,1,منطقة 455 فدان مجاورة 9:10,455,الامتداد الجنوبي,10,العاشرة, 147 , 460 , 1.100 , 1 ,,,,,,,,,,,,,
26,15,سوهاج الجديدة,1,منطقة 455 فدان مجاورة 9:10,455,الامتداد الجنوبي,10,العاشرة, 148 , 460 , 1.060 , 1 ,,,,,,,,,,,,,
26,15,سوهاج الجديدة,1,منطقة 455 فدان مجاورة 9:10,455,الامتداد الجنوبي,10,العاشرة, 149 , 460 , 1.100 , 1 ,,,,,,,,,,,,,
26,15,سوهاج الجديدة,1,منطقة 455 فدان مجاورة 9:10,455,الامتداد الجنوبي,10,العاشرة, 151 , 460 , 1.100 , 1 ,,,,,,,,,,,,,
26,15,سوهاج الجديدة,1,منطقة 455 فدان مجاورة 9:10,455,الامتداد الجنوبي,10,العاشرة, 152 , 460 , 1.040 , 1 ,,,,,,,,,,,,,
26,15,سوهاج الجديدة,1,منطقة 455 فدان مجاورة 9:10,455,الامتداد الجنوبي,10,العاشرة, 153 , 460 , 1.040 , 1 ,,,,,,,,,,,,,
26,15,سوهاج الجديدة,1,منطقة 455 فدان مجاورة 9:10,455,الامتداد الجنوبي,10,العاشرة, 154 , 460 , 1.020 , 1 ,,,,,,,,,,,,,
26,15,سوهاج الجديدة,1,منطقة 455 فدان مجاورة 9:10,455,الامتداد الجنوبي,10,العاشرة, 155 , 460 , 1.020 , 1 ,,,,,,,,,,,,,
26,15,سوهاج الجديدة,1,منطقة 455 فدان مجاورة 9:10,455,الامتداد الجنوبي,10,العاشرة, 156 , 460 , 1.040 , 1 ,,,,,,,,,,,,,
26,15,سوهاج الجديدة,1,منطقة 455 فدان مجاورة 9:10,455,الامتداد الجنوبي,10,العاشرة, 157 , 460 , 1.040 , 1 ,,,,,,,,,,,,,
26,15,سوهاج الجديدة,1,منطقة 455 فدان مجاورة 9:10,455,الامتداد الجنوبي,10,العاشرة, 158 , 460 , 1.100 , 1 ,,,,,,,,,,,,,
26,15,سوهاج الجديدة,1,منطقة 455 فدان مجاورة 9:10,455,الامتداد الجنوبي,10,العاشرة, 159 , 460 , 1.060 , 1 ,,,,,,,,,,,,,
26,15,سوهاج الجديدة,1,منطقة 455 فدان مجاورة 9:10,455,الامتداد الجنوبي,10,العاشرة, 160 , 460 , 1.020 , 1 ,,,,,,,,,,,,,
26,15,سوهاج الجديدة,1,منطقة 455 فدان مجاورة 9:10,455,الامتداد الجنوبي,10,العاشرة, 161 , 460 , 1.020 , 1 ,,,,,,,,,,,,,
26,15,سوهاج الجديدة,1,منطقة 455 فدان مجاورة 9:10,455,الامتداد الجنوبي,10,العاشرة, 162 , 460 , 1.020 , 1 ,,,,,,,,,,,,,
26,15,سوهاج الجديدة,1,منطقة 455 فدان مجاورة 9:10,455,الامتداد الجنوبي,10,العاشرة, 163 , 460 , 1.020 , 1 ,,,,,,,,,,,,,
25,26,ناصر غرب أسيوط,1,الحى الثانى - المجاورة الثالثة,2,الثانى,3,الثالثة , 1 , 501 , 1.110 , 1 ,,,,,,,,,,,,,
25,26,ناصر غرب أسيوط,1,الحى الثانى - المجاورة الثالثة,2,الثانى,3,الثالثة , 2 , 450 , 1.100 , 1 ,,,,,,,,,,,,,
25,26,ناصر غرب أسيوط,1,الحى الثانى - المجاورة الثالثة,2,الثانى,3,الثالثة , 3 , 450 , 1.100 , 1 ,,,,,,,,,,,,,
25,26,ناصر غرب أسيوط,1,الحى الثانى - المجاورة الثالثة,2,الثانى,3,الثالثة , 4 , 450 , 1.100 , 1 ,,,,,,,,,,,,,
25,26,ناصر غرب أسيوط,1,الحى الثانى - المجاورة الثالثة,2,الثانى,3,الثالثة , 5 , 450 , 1.100 , 1 ,,,,,,,,,,,,,
25,26,ناصر غرب أسيوط,1,الحى الثانى - المجاورة الثالثة,2,الثانى,3,الثالثة , 6 , 450 , 1.100 , 1 ,,,,,,,,,,,,,
25,26,ناصر غرب أسيوط,1,الحى الثانى - المجاورة الثالثة,2,الثانى,3,الثالثة , 7 , 450 , 1.100 , 1 ,,,,,,,,,,,,,
25,26,ناصر غرب أسيوط,1,الحى الثانى - المجاورة الثالثة,2,الثانى,3,الثالثة , 8 , 450 , 1.100 , 1 ,,,,,,,,,,,,,
25,26,ناصر غرب أسيوط,1,الحى الثانى - المجاورة الثالثة,2,الثانى,3,الثالثة , 9 , 450 , 1.100 , 1 ,,,,,,,,,,,,,
25,26,ناصر غرب أسيوط,1,الحى الثانى - المجاورة الثالثة,2,الثانى,3,الثالثة , 10 , 450 , 1.100 , 1 ,,,,,,,,,,,,,
25,26,ناصر غرب أسيوط,1,الحى الثانى - المجاورة الثالثة,2,الثانى,3,الثالثة , 11 , 450 , 1.100 , 1 ,,,,,,,,,,,,,
25,26,ناصر غرب أسيوط,1,الحى الثانى - المجاورة الثالثة,2,الثانى,3,الثالثة , 12 , 450 , 1.100 , 1 ,,,,,,,,,,,,,
25,26,ناصر غرب أسيوط,1,الحى الثانى - المجاورة الثالثة,2,الثانى,3,الثالثة , 13 , 450 , 1.100 , 1 ,,,,,,,,,,,,,
25,26,ناصر غرب أسيوط,1,الحى الثانى - المجاورة الثالثة,2,الثانى,3,الثالثة , 14 , 450 , 1.100 , 1 ,,,,,,,,,,,,,
25,26,ناصر غرب أسيوط,1,الحى الثانى - المجاورة الثالثة,2,الثانى,3,الثالثة , 15 , 448 , 1.100 , 1 ,,,,,,,,,,,,,
25,26,ناصر غرب أسيوط,1,الحى الثانى - المجاورة الثالثة,2,الثانى,3,الثالثة , 16 , 489 , 1.140 , 1 ,,,,,,,,,,,,,
25,26,ناصر غرب أسيوط,1,الحى الثانى - المجاورة الثالثة,2,الثانى,3,الثالثة , 17 , 489 , 1.160 , 1 ,,,,,,,,,,,,,
25,26,ناصر غرب أسيوط,1,الحى الثانى - المجاورة الثالثة,2,الثانى,3,الثالثة , 18 , 489 , 1.160 , 1 ,,,,,,,,,,,,,
25,26,ناصر غرب أسيوط,1,الحى الثانى - المجاورة الثالثة,2,الثانى,3,الثالثة , 19 , 492 , 1.120 , 1 ,,,,,,,,,,,,,
25,26,ناصر غرب أسيوط,1,الحى الثانى - المجاورة الثالثة,2,الثانى,3,الثالثة , 20 , 420 , 1.120 , 1 ,,,,,,,,,,,,,
25,26,ناصر غرب أسيوط,1,الحى الثانى - المجاورة الثالثة,2,الثانى,3,الثالثة , 21 , 419 , 1.100 , 1 ,,,,,,,,,,,,,
25,26,ناصر غرب أسيوط,1,الحى الثانى - المجاورة الثالثة,2,الثانى,3,الثالثة , 22 , 419 , 1.120 , 1 ,,,,,,,,,,,,,
25,26,ناصر غرب أسيوط,1,الحى الثانى - المجاورة الثالثة,2,الثانى,3,الثالثة , 23 , 444 , 1.120 , 1 ,,,,,,,,,,,,,
25,26,ناصر غرب أسيوط,1,الحى الثانى - المجاورة الثالثة,2,الثانى,3,الثالثة , 24 , 450 , 1.120 , 1 ,,,,,,,,,,,,,
25,26,ناصر غرب أسيوط,1,الحى الثانى - المجاورة الثالثة,2,الثانى,3,الثالثة , 25 , 450 , 1.120 , 1 ,,,,,,,,,,,,,
25,26,ناصر غرب أسيوط,1,الحى الثانى - المجاورة الثالثة,2,الثانى,3,الثالثة , 26 , 450 , 1.120 , 1 ,,,,,,,,,,,,,
25,26,ناصر غرب أسيوط,1,الحى الثانى - المجاورة الثالثة,2,الثانى,3,الثالثة , 27 , 450 , 1.120 , 1 ,,,,,,,,,,,,,
25,26,ناصر غرب أسيوط,1,الحى الثانى - المجاورة الثالثة,2,الثانى,3,الثالثة , 28 , 450 , 1.120 , 1 ,,,,,,,,,,,,,
25,26,ناصر غرب أسيوط,1,الحى الثانى - المجاورة الثالثة,2,الثانى,3,الثالثة , 29 , 450 , 1.115 , 1 ,,,,,,,,,,,,,
25,26,ناصر غرب أسيوط,1,الحى الثانى - المجاورة الثالثة,2,الثانى,3,الثالثة , 30 , 450 , 1.115 , 1 ,,,,,,,,,,,,,
25,26,ناصر غرب أسيوط,1,الحى الثانى - المجاورة الثالثة,2,الثانى,3,الثالثة , 31 , 450 , 1.120 , 1 ,,,,,,,,,,,,,
25,26,ناصر غرب أسيوط,1,الحى الثانى - المجاورة الثالثة,2,الثانى,3,الثالثة , 32 , 450 , 1.120 , 1 ,,,,,,,,,,,,,
25,26,ناصر غرب أسيوط,1,الحى الثانى - المجاورة الثالثة,2,الثانى,3,الثالثة , 33 , 450 , 1.120 , 1 ,,,,,,,,,,,,,
25,26,ناصر غرب أسيوط,1,الحى الثانى - المجاورة الثالثة,2,الثانى,3,الثالثة , 34 , 450 , 1.120 , 1 ,,,,,,,,,,,,,
25,26,ناصر غرب أسيوط,1,الحى الثانى - المجاورة الثالثة,2,الثانى,3,الثالثة , 35 , 450 , 1.120 , 1 ,,,,,,,,,,,,,
25,26,ناصر غرب أسيوط,1,الحى الثانى - المجاورة الثالثة,2,الثانى,3,الثالثة , 36 , 450 , 1.120 , 1 ,,,,,,,,,,,,,
25,26,ناصر غرب أسيوط,1,الحى الثانى - المجاورة الثالثة,2,الثانى,3,الثالثة , 37 , 501 , 1.125 , 1 ,,,,,,,,,,,,,
25,26,ناصر غرب أسيوط,1,الحى الثانى - المجاورة الثالثة,2,الثانى,3,الثالثة , 38 , 513 , 1.060 , 1 ,,,,,,,,,,,,,
25,26,ناصر غرب أسيوط,1,الحى الثانى - المجاورة الثالثة,2,الثانى,3,الثالثة , 39 , 450 , 1.040 , 1 ,,,,,,,,,,,,,
25,26,ناصر غرب أسيوط,1,الحى الثانى - المجاورة الثالثة,2,الثانى,3,الثالثة , 40 , 450 , 1.040 , 1 ,,,,,,,,,,,,,
25,26,ناصر غرب أسيوط,1,الحى الثانى - المجاورة الثالثة,2,الثانى,3,الثالثة , 41 , 450 , 1.040 , 1 ,,,,,,,,,,,,,
25,26,ناصر غرب أسيوط,1,الحى الثانى - المجاورة الثالثة,2,الثانى,3,الثالثة , 42 , 450 , 1.040 , 1 ,,,,,,,,,,,,,
25,26,ناصر غرب أسيوط,1,الحى الثانى - المجاورة الثالثة,2,الثانى,3,الثالثة , 43 , 450 , 1.040 , 1 ,,,,,,,,,,,,,
25,26,ناصر غرب أسيوط,1,الحى الثانى - المجاورة الثالثة,2,الثانى,3,الثالثة , 44 , 450 , 1.040 , 1 ,,,,,,,,,,,,,
25,26,ناصر غرب أسيوط,1,الحى الثانى - المجاورة الثالثة,2,الثانى,3,الثالثة , 45 , 450 , 1.050 , 1 ,,,,,,,,,,,,,
25,26,ناصر غرب أسيوط,1,الحى الثانى - المجاورة الثالثة,2,الثانى,3,الثالثة , 46 , 450 , 1.050 , 1 ,,,,,,,,,,,,,
25,26,ناصر غرب أسيوط,1,الحى الثانى - المجاورة الثالثة,2,الثانى,3,الثالثة , 47 , 450 , 1.040 , 1 ,,,,,,,,,,,,,
25,26,ناصر غرب أسيوط,1,الحى الثانى - المجاورة الثالثة,2,الثانى,3,الثالثة , 48 , 450 , 1.040 , 1 ,,,,,,,,,,,,,
25,26,ناصر غرب أسيوط,1,الحى الثانى - المجاورة الثالثة,2,الثانى,3,الثالثة , 49 , 450 , 1.040 , 1 ,,,,,,,,,,,,,
25,26,ناصر غرب أسيوط,1,الحى الثانى - المجاورة الثالثة,2,الثانى,3,الثالثة , 50 , 450 , 1.040 , 1 ,,,,,,,,,,,,,
25,26,ناصر غرب أسيوط,1,الحى الثانى - المجاورة الثالثة,2,الثانى,3,الثالثة , 51 , 450 , 1.040 , 1 ,,,,,,,,,,,,,
25,26,ناصر غرب أسيوط,1,الحى الثانى - المجاورة الثالثة,2,الثانى,3,الثالثة , 52 , 446 , 1.040 , 1 ,,,,,,,,,,,,,
25,26,ناصر غرب أسيوط,1,الحى الثانى - المجاورة الثالثة,2,الثانى,3,الثالثة , 53 , 442 , 1.040 , 1 ,,,,,,,,,,,,,
25,26,ناصر غرب أسيوط,1,الحى الثانى - المجاورة الثالثة,2,الثانى,3,الثالثة , 54 , 442 , 1.090 , 1 ,,,,,,,,,,,,,
25,26,ناصر غرب أسيوط,1,الحى الثانى - المجاورة الثالثة,2,الثانى,3,الثالثة , 55 , 471 , 1.090 , 1 ,,,,,,,,,,,,,
25,26,ناصر غرب أسيوط,1,الحى الثانى - المجاورة الثالثة,2,الثانى,3,الثالثة , 56 , 471 , 1.080 , 1 ,,,,,,,,,,,,,
25,26,ناصر غرب أسيوط,1,الحى الثانى - المجاورة الثالثة,2,الثانى,3,الثالثة , 57 , 471 , 1.080 , 1 ,,,,,,,,,,,,,
25,26,ناصر غرب أسيوط,1,الحى الثانى - المجاورة الثالثة,2,الثانى,3,الثالثة , 58 , 467 , 1.040 , 1 ,,,,,,,,,,,,,
25,26,ناصر غرب أسيوط,1,الحى الثانى - المجاورة الثالثة,2,الثانى,3,الثالثة , 59 , 450 , 1.040 , 1 ,,,,,,,,,,,,,
25,26,ناصر غرب أسيوط,1,الحى الثانى - المجاورة الثالثة,2,الثانى,3,الثالثة , 60 , 450 , 1.040 , 1 ,,,,,,,,,,,,,
25,26,ناصر غرب أسيوط,1,الحى الثانى - المجاورة الثالثة,2,الثانى,3,الثالثة , 61 , 450 , 1.040 , 1 ,,,,,,,,,,,,,
25,26,ناصر غرب أسيوط,1,الحى الثانى - المجاورة الثالثة,2,الثانى,3,الثالثة , 62 , 450 , 1.040 , 1 ,,,,,,,,,,,,,
25,26,ناصر غرب أسيوط,1,الحى الثانى - المجاورة الثالثة,2,الثانى,3,الثالثة , 63 , 450 , 1.040 , 1 ,,,,,,,,,,,,,
25,26,ناصر غرب أسيوط,1,الحى الثانى - المجاورة الثالثة,2,الثانى,3,الثالثة , 64 , 450 , 1.050 , 1 ,,,,,,,,,,,,,
25,26,ناصر غرب أسيوط,1,الحى الثانى - المجاورة الثالثة,2,الثانى,3,الثالثة , 65 , 450 , 1.050 , 1 ,,,,,,,,,,,,,
25,26,ناصر غرب أسيوط,1,الحى الثانى - المجاورة الثالثة,2,الثانى,3,الثالثة , 66 , 450 , 1.040 , 1 ,,,,,,,,,,,,,
25,26,ناصر غرب أسيوط,1,الحى الثانى - المجاورة الثالثة,2,الثانى,3,الثالثة , 67 , 450 , 1.040 , 1 ,,,,,,,,,,,,,
25,26,ناصر غرب أسيوط,1,الحى الثانى - المجاورة الثالثة,2,الثانى,3,الثالثة , 68 , 450 , 1.040 , 1 ,,,,,,,,,,,,,
25,26,ناصر غرب أسيوط,1,الحى الثانى - المجاورة الثالثة,2,الثانى,3,الثالثة , 69 , 450 , 1.040 , 1 ,,,,,,,,,,,,,
25,26,ناصر غرب أسيوط,1,الحى الثانى - المجاورة الثالثة,2,الثانى,3,الثالثة , 70 , 450 , 1.040 , 1 ,,,,,,,,,,,,,
25,26,ناصر غرب أسيوط,1,الحى الثانى - المجاورة الثالثة,2,الثانى,3,الثالثة , 71 , 450 , 1.040 , 1 ,,,,,,,,,,,,,
25,26,ناصر غرب أسيوط,1,الحى الثانى - المجاورة الثالثة,2,الثانى,3,الثالثة , 72 , 501 , 1.050 , 1 ,,,,,,,,,,,,,
25,26,ناصر غرب أسيوط,1,الحى الثانى - المجاورة الثالثة,2,الثانى,3,الثالثة , 73 , 476 , 1.050 , 1 ,,,,,,,,,,,,,
25,26,ناصر غرب أسيوط,1,الحى الثانى - المجاورة الثالثة,2,الثانى,3,الثالثة , 74 , 450 , 1.040 , 1 ,,,,,,,,,,,,,
25,26,ناصر غرب أسيوط,1,الحى الثانى - المجاورة الثالثة,2,الثانى,3,الثالثة , 75 , 450 , 1.040 , 1 ,,,,,,,,,,,,,
25,26,ناصر غرب أسيوط,1,الحى الثانى - المجاورة الثالثة,2,الثانى,3,الثالثة , 76 , 450 , 1.040 , 1 ,,,,,,,,,,,,,
25,26,ناصر غرب أسيوط,1,الحى الثانى - المجاورة الثالثة,2,الثانى,3,الثالثة , 77 , 450 , 1.040 , 1 ,,,,,,,,,,,,,
25,26,ناصر غرب أسيوط,1,الحى الثانى - المجاورة الثالثة,2,الثانى,3,الثالثة , 78 , 450 , 1.040 , 1 ,,,,,,,,,,,,,
25,26,ناصر غرب أسيوط,1,الحى الثانى - المجاورة الثالثة,2,الثانى,3,الثالثة , 79 , 450 , 1.040 , 1 ,,,,,,,,,,,,,
25,26,ناصر غرب أسيوط,1,الحى الثانى - المجاورة الثالثة,2,الثانى,3,الثالثة , 80 , 450 , 1.050 , 1 ,,,,,,,,,,,,,
